*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),*Category,StoreCategory,*Title,PicURL,C:Player/Athlete,C:Team,C:League,C:Parallel/Variety,C:Card Number,*ConditionID,C:Autographed,C:Features,C:Year Manufactured,C:Season,C:Manufacturer,C:Set,C:Card Name,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),*C:Sport,C:Type,C:Signed By,C:Autograph Authentication,C:Grade,C:Card Size,C:Country/Region of Manufacture,C:Graded,C:Professional Grader,C:Material,C:Autograph Format,C:Vintage,C:Card Condition,C:Event/Tournament,C:Original/Licensed Reprint,C:Language,C:Certification Number,C:Autograph Authentication Number,C:California Prop 65 Warning,C:Card Thickness,C:Insert Set,C:Print Run,GalleryType,VideoID,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,BestOfferEnabled,BestOfferAutoAcceptPrice,MinimumBestOfferPrice,*Quantity,ImmediatePayRequired,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,Subtitle,Relationship,RelationshipDetails,ScheduleTime,,,
*Action(SiteID=US|Country=US|Currency=USD|Version=745|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,*ConditionID,ConditionDescription,Relationship,RelationshipDetails,*C:Type,*C:Sport,*C:Player/Athlete,*C:Card Name,*C:Card Number,*C:Features,*C:League,*C:Team,*C:Event/Tournament,C:Season,*C:Set,*C:Manufacturer,*C:Card Size,*C:Card Thickness,*C:Material,*C:Language,*C:Original/Licensed Reprint,*C:Vintage,*C:Year Manufactured,*C:Country/Region of Manufacture,C:Custom Bundle,C:Bundle Description,*C:Graded,*C:Card Condition,*C:Grade,*C:Certification Number,*C:Professional Grader,C:Autographed,C:Autograph Authentication,C:Autograph Authentication Number,C:Autograph Format,C:Signed By,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PostalCode,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,DominantRateTable,ShippingDiscountProfileID,PromotionalShippingDiscount,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0009_martin_odegaard_92,Add,47140,,2024 Panini Donruss Martin Odegaard Silver,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-6_0002_Layer%2011.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-7_0002_Layer%2017.jpg,Martin Odegaard,Arsenal,Premier League,Silver,92,4000,No,Silver,2024,2024-2025,Panini,Panini Donruss,2024-25 Panini Donruss FIFA 92 Martin Odegaard Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Martin Odegaard</p><p><b>Team:</b> Arsenal</p><p><b>League:</b> Premier League</p><p><b>Set:</b> Panini Donruss</p><p><b>Card Number:</b> 92</p><p><b>Insert / Parallel:</b> Silver</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0010_martin_odegaard_4,Add,47140,,2024 Panini Donruss Martin Odegaard Optic,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-6_0001_Layer%2012.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-7_0001_Layer%2018.jpg,Martin Odegaard,Arsenal,Premier League,Optic,4,4000,No,Optic,2024,2024-2025,Panini,Panini Donruss,2024-25 Panini Donruss FIFA Magicians 4 Martin Odegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Martin Odegaard</p><p><b>Team:</b> Arsenal</p><p><b>League:</b> Premier League</p><p><b>Set:</b> Panini Donruss</p><p><b>Card Number:</b> 4</p><p><b>Insert / Parallel:</b> Optic</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0011_erling_haaland_96,Add,47140,,2024 Panini Donruss Erling Haaland Optic,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-6_0000_Layer%2013.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-7_0002_Layer%2017.jpg,Erling Haaland,Manchester City,Premier League,Optic,96,4000,No,Optic,2024,2024-2025,Panini,Panini Donruss,2024-25 Panini Donruss FIFA 96 Erling Haaland Optic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Erling Haaland</p><p><b>Team:</b> Manchester City</p><p><b>League:</b> Premier League</p><p><b>Set:</b> Panini Donruss</p><p><b>Card Number:</b> 96</p><p><b>Insert / Parallel:</b> Optic</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0012_alhassan_yusuf_3,Add,47140,,2024 Panini Donruss Alhassan Yusuf Rookie Kings,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-23_0010_Layer%20172.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-23_0004_Layer%20178.jpg,Alhassan Yusuf,Royal Antwerp FC,Belgian Pro League,Rookie Kings,3,4000,No,Rookie Kings,2024,2024-2025,Panini,Panini Donruss,2024-25 Panini Donruss FIFA Rookie Kings 3 Alhassan Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Alhassan Yusuf</p><p><b>Team:</b> Royal Antwerp FC</p><p><b>League:</b> Belgian Pro League</p><p><b>Set:</b> Panini Donruss</p><p><b>Card Number:</b> 3</p><p><b>Insert / Parallel:</b> Rookie Kings</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0013_lucho_acosta_balu,Add,47140,,2024 Topps Finest Lucho Acosta Neon Green Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-2_0005_Layer%201.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-1_0005_Layer%201.jpg,Lucho Acosta,FC Cincinati,MLS,Neon Green Refractor,BALU,4000,No,Neon Green Refractor,2024,2023-2024,Topps,Topps Finest,2024-25 Panini Donruss FIFA Rookie Kings 3 Alhassan Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Lucho Acosta</p><p><b>Team:</b> FC Cincinati</p><p><b>League:</b> MLS</p><p><b>Set:</b> Topps Finest</p><p><b>Card Number:</b> BALU</p><p><b>Insert / Parallel:</b> Neon Green Refractor</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0014_lucho_acosta_pfalu,Add,47140,,2024 Topps Finest Lucho Acosta Orange Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-2_0004_Layer%202.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-1_0004_Layer%202.jpg,Lucho Acosta,FC Cincinati,MLS,Orange Refractor,PFALU,4000,No,Orange Refractor,2024,2023-2024,Topps,Topps Finest,2024 Topps Finest MLS Autographs Balu Lucho Acosta Neon Green Refractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Lucho Acosta</p><p><b>Team:</b> FC Cincinati</p><p><b>League:</b> MLS</p><p><b>Set:</b> Topps Finest</p><p><b>Card Number:</b> PFALU</p><p><b>Insert / Parallel:</b> Orange Refractor</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0015_bradley_barcola_86,Add,47140,,2024 Topps Stadium Club Chrome Bradley Barcola Pink Red Electric Charge Refracto,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-11_0011_Layer%2094.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-11_0005_Layer%20100.jpg,Bradley Barcola,Paris Saint-Germain F.C.,Ligue 1,Pink Red Electric Charge Refractor,86,4000,No,Pink Red Electric Charge Refractor,2024,2023-2024,Topps,Topps Stadium Club Chrome,2024 Topps Finest MLS Prized Footballers Autographs Pfalu Lucho Acosta Orange Refractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Bradley Barcola</p><p><b>Team:</b> Paris Saint-Germain F.C.</p><p><b>League:</b> Ligue 1</p><p><b>Set:</b> Topps Stadium Club Chrome</p><p><b>Card Number:</b> 86</p><p><b>Insert / Parallel:</b> Pink Red Electric Charge Refractor</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0016_x_x,Add,47140,,2023,,,,,,,4000,No,,2023,,,,2023-24 Topps Stadium Club Chrome UEFA Club Competitions 86 Bradley Barcola Pink Red Electric Charge Refractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> </p><p><b>Team:</b> </p><p><b>League:</b> </p><p><b>Set:</b> </p><p><b>Card Number:</b> </p><p><b>Insert / Parallel:</b> </p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0017_alexey_miranchuk_254,Add,47140,,2024 Topps Finest Alexey Miranchuk Orange Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-10_0006_Layer%2087.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-10_0000_Layer%2093.jpg,Alexey Miranchuk,Atlanta United FC,MLS,Orange Refractor,254,4000,No,Orange Refractor,2024,2023-2024,Topps,Topps Finest,2024 Topps Finest MLS 254 Alexey Miranchuk Orange Refractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Alexey Miranchuk</p><p><b>Team:</b> Atlanta United FC</p><p><b>League:</b> MLS</p><p><b>Set:</b> Topps Finest</p><p><b>Card Number:</b> 254</p><p><b>Insert / Parallel:</b> Orange Refractor</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
,SOC_0018_diego_fagundez_263,Add,47140,,2024 Topps Finest Diego Fagundez Orange Refractor,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-10_0012_Layer%2081.jpg | https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/Untitled-9_0005_Layer%2087.jpg,Diego Fagundez,LA Galaxy,MLS,Orange Refractor,263,4000,No,Orange Refractor,2024,2023-2024,Topps,Topps Finest,2024 Topps Finest MLS 263 Diego Fagundez Orange Refractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<p><b>Player:</b> Diego Fagundez</p><p><b>Team:</b> LA Galaxy</p><p><b>League:</b> MLS</p><p><b>Set:</b> Topps Finest</p><p><b>Card Number:</b> 263</p><p><b>Insert / Parallel:</b> Orange Refractor</p><p><b>Serial Number:</b> </p><p><b>Autograph:</b> No</p><hr><p>Ships next business day. Securely packed (sleeve + top loader + team bag).</p><p>Card shown is the exact card you will receive.</p>,,,,,,,,,,,,,,,,,,,,,,,
